id,item_text,item_title,item_model,item_picture,item_page
172,스트릿,스타일리시,모델 : 홍유진,https://image.msscdn.net/images/style/list/l_3_2023032115222500000035353.jpg,https://www.musinsa.com/app/styles/views/32168
173,스트릿,믹스매치,모델 : 홍유진,https://image.msscdn.net/images/style/list/l_3_2023032115202800000091846.jpg,https://www.musinsa.com/app/styles/views/32167
174,스트릿,레이어링 연출법,모델 : 홍유진,https://image.msscdn.net/images/style/list/l_3_2023032115180300000051889.jpg,https://www.musinsa.com/app/styles/views/32166
175,고프코어,트렌디한 조합,모델 : 홍유진,https://image.msscdn.net/images/style/list/l_3_2023032115161500000017777.jpg,https://www.musinsa.com/app/styles/views/32165
176,스트릿,HIP!,모델 : 홍유진,https://image.msscdn.net/images/style/list/l_3_2023032115140900000092092.jpg,https://www.musinsa.com/app/styles/views/32164
177,고프코어,센스 만점,모델 : 홍유진,https://image.msscdn.net/images/style/list/l_3_2023032115121200000008243.jpg,https://www.musinsa.com/app/styles/views/32163
178,캐주얼,모노톤 스타일링,모델 : 홍유진,https://image.msscdn.net/images/style/list/l_3_2023032115102600000021730.jpg,https://www.musinsa.com/app/styles/views/32162
179,고프코어,손쉽게 멋 내기,모델 : 홍유진,https://image.msscdn.net/images/style/list/l_3_2023032115083800000047213.jpg,https://www.musinsa.com/app/styles/views/32161
180,캐주얼,데일리 룩,모델 : 홍유진,https://image.msscdn.net/images/style/list/l_3_2023032115062100000091811.jpg,https://www.musinsa.com/app/styles/views/32160
181,스포츠,애슬레저 코디,모델 : 홍유진,https://image.msscdn.net/images/style/list/l_3_2023032115041200000039414.jpg,https://www.musinsa.com/app/styles/views/32159
182,스트릿,개성 넘쳐!,모델 : 홍유진,https://image.msscdn.net/images/style/list/l_3_2023032115003200000034747.jpg,https://www.musinsa.com/app/styles/views/32158
183,스포츠,오운완!,모델 : 홍유진,https://image.msscdn.net/images/style/list/l_3_2023032114563400000037486.jpg,https://www.musinsa.com/app/styles/views/32157
184,캐주얼,봄 캐주얼,모델 : 홍유진,https://image.msscdn.net/images/style/list/l_3_2023032114522600000045517.jpg,https://www.musinsa.com/app/styles/views/32156
185,캐주얼,원 컬러 포인트,모델 : 김우주,https://image.msscdn.net/images/style/list/l_3_2023032011444800000002859.jpg,https://www.musinsa.com/app/styles/views/32155
186,스트릿,유니크 끝판왕,모델 : 김우주,https://image.msscdn.net/images/style/list/l_3_2023032011424600000027938.jpg,https://www.musinsa.com/app/styles/views/32154
187,고프코어,고프코어 룩,모델 : 김우주,https://image.msscdn.net/images/style/list/l_3_2023032011403100000074562.jpg,https://www.musinsa.com/app/styles/views/32153
188,캐주얼,환절기 스타일,모델 : 김우주,https://image.msscdn.net/images/style/list/l_3_2023032011384100000002609.jpg,https://www.musinsa.com/app/styles/views/32152
189,스포츠,스포티 무드,모델 : 김우주,https://image.msscdn.net/images/style/list/l_3_2023032011362400000077084.jpg,https://www.musinsa.com/app/styles/views/32151
190,캐주얼,모노톤 조합,모델 : 김우주,https://image.msscdn.net/images/style/list/l_3_2023032011331900000000040.jpg,https://www.musinsa.com/app/styles/views/32150
191,캐주얼,CK 코디,모델 : 김우주,https://image.msscdn.net/images/style/list/l_3_2023032011311900000071512.jpg,https://www.musinsa.com/app/styles/views/32149
192,캐주얼,가벼운 캐주얼,모델 : 김우주,https://image.msscdn.net/images/style/list/l_3_2023032011285300000023906.jpg,https://www.musinsa.com/app/styles/views/32148
193,캐주얼,컬러 조합이 관건,모델 : 김우주,https://image.msscdn.net/images/style/list/l_3_2023032011263100000057547.jpg,https://www.musinsa.com/app/styles/views/32147
194,캐주얼,데일리 룩,모델 : 김우주,https://image.msscdn.net/images/style/list/l_3_2023032011234400000086290.jpg,https://www.musinsa.com/app/styles/views/32146
195,스포츠,활동성 UP!,모델 : 김우주,https://image.msscdn.net/images/style/list/l_3_2023032011213500000063711.jpg,https://www.musinsa.com/app/styles/views/32145
196,댄디,믹스 매치,모델 : 김우주,https://image.msscdn.net/images/style/list/l_3_2023032011191900000019166.jpg,https://www.musinsa.com/app/styles/views/32144
197,스트릿,힙한 매력,모델 : 김우주,https://image.msscdn.net/images/style/list/l_3_2023032011170200000087682.jpg,https://www.musinsa.com/app/styles/views/32143
198,스포츠,오운완,모델 : 김우주,https://image.msscdn.net/images/style/list/l_3_2023032113455500000045631.jpg,https://www.musinsa.com/app/styles/views/32142
199,캐주얼,레이어드 매치,모델 : 김우주,https://image.msscdn.net/images/style/list/l_3_2023032011122100000017418.jpg,https://www.musinsa.com/app/styles/views/32141
200,캐주얼,끌리는 코디,모델 : 박승원,https://image.msscdn.net/images/style/list/l_3_2023032010385800000020268.jpg,https://www.musinsa.com/app/styles/views/32140
201,걸리시,매력 뽐내기,모델 : 박승원,https://image.msscdn.net/images/style/list/l_3_2023032010383000000069207.jpg,https://www.musinsa.com/app/styles/views/32139
202,레트로,독보적 스타일,모델 : 박승원,https://image.msscdn.net/images/style/list/l_3_2023032010380100000003362.jpg,https://www.musinsa.com/app/styles/views/32138
203,레트로,Y2K 룩,모델 : 박승원,https://image.msscdn.net/images/style/list/l_3_2023032010373500000090043.jpg,https://www.musinsa.com/app/styles/views/32137
204,캐주얼,완벽한 매치,모델 : 박승원,https://image.msscdn.net/images/style/list/l_3_2023032010365800000005714.jpg,https://www.musinsa.com/app/styles/views/32136
205,캐주얼,셋업 스타일링,모델 : 박승원,https://image.msscdn.net/images/style/list/l_3_2023032010333900000099780.jpg,https://www.musinsa.com/app/styles/views/32135
206,걸리시,포인트 더하기,모델 : 박승원,https://image.msscdn.net/images/style/list/l_3_2023032010304800000028633.jpg,https://www.musinsa.com/app/styles/views/32134
207,스트릿,무심한 멋,모델 : 박승원,https://image.msscdn.net/images/style/list/l_3_2023032010263300000011822.jpg,https://www.musinsa.com/app/styles/views/32133
208,스트릿,힙한 무드,모델 : 박승원,https://image.msscdn.net/images/style/list/l_3_2023032010223000000080098.jpg,https://www.musinsa.com/app/styles/views/32132
209,걸리시,귀여운 조합,모델 : 박승원,https://image.msscdn.net/images/style/list/l_3_2023032010160800000060089.jpg,https://www.musinsa.com/app/styles/views/32131
210,걸리시,키치한 매력,모델 : 박승원,https://image.msscdn.net/images/style/list/l_3_2023032010133000000062463.jpg,https://www.musinsa.com/app/styles/views/32130
211,스트릿,트렌디 아이템,모델 : 박승원,https://image.msscdn.net/images/style/list/l_3_2023032010101000000020839.jpg,https://www.musinsa.com/app/styles/views/32129
212,스트릿,스트릿 바이브,모델 : 박승원,https://image.msscdn.net/images/style/list/l_3_2023032010070800000060186.jpg,https://www.musinsa.com/app/styles/views/32128
213,캐주얼,요즘 대세,모델 : 박승원,https://image.msscdn.net/images/style/list/l_3_2023032010041700000056644.jpg,https://www.musinsa.com/app/styles/views/32127
214,캐주얼,재킷 연출법,모델 : 박승원,https://image.msscdn.net/images/style/list/l_3_2023032010002700000037209.jpg,https://www.musinsa.com/app/styles/views/32126
215,캐주얼,훈훈한 대학생,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031517125200000043511.jpg,https://www.musinsa.com/app/styles/views/32115
216,스포츠,어반 아웃도어,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031517110400000027535.jpg,https://www.musinsa.com/app/styles/views/32114
217,캐주얼,꾸안꾸의 정석,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031517083600000063819.jpg,https://www.musinsa.com/app/styles/views/32113
218,캐주얼,스타일리시해,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031517064200000027262.jpg,https://www.musinsa.com/app/styles/views/32112
219,캐주얼,시원해보여!,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031517042100000024936.jpg,https://www.musinsa.com/app/styles/views/32111
220,댄디,스카프 포인트,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031517022800000050518.jpg,https://www.musinsa.com/app/styles/views/32110
221,캐주얼,매력적이야,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031517003200000080935.jpg,https://www.musinsa.com/app/styles/views/32109
222,캐주얼,청청 코디,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031516585000000013284.jpg,https://www.musinsa.com/app/styles/views/32108
223,댄디,시크한 무드,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031516565900000070379.jpg,https://www.musinsa.com/app/styles/views/32107
224,댄디,깔끔한 실루엣,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031516552000000075505.jpg,https://www.musinsa.com/app/styles/views/32106
225,댄디,재킷으로 꾸안꾸,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031516532000000012956.jpg,https://www.musinsa.com/app/styles/views/32105
226,댄디,눈에 띄는 컬러,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031516512500000043969.jpg,https://www.musinsa.com/app/styles/views/32104
227,댄디,블루 코디,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031516494500000036996.jpg,https://www.musinsa.com/app/styles/views/32103
228,댄디,핑크가 잘 어울려,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031516480400000029440.jpg,https://www.musinsa.com/app/styles/views/32102
229,스포츠,하이킹 룩,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031516461100000089004.jpg,https://www.musinsa.com/app/styles/views/32101
230,골프,캐주얼 골퍼,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031711161200000099049.jpg,https://www.musinsa.com/app/styles/views/32100
231,캐주얼,화사해보여!,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031516420400000043885.jpg,https://www.musinsa.com/app/styles/views/32099
232,댄디,카디건 연출법,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031516373600000025298.jpg,https://www.musinsa.com/app/styles/views/32098
233,댄디,봄 트렌치,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031516352700000000654.jpg,https://www.musinsa.com/app/styles/views/32097
234,캐주얼,봄 날씨에 제격,모델 : 김현웅,https://image.msscdn.net/images/style/list/l_3_2023031516091600000006405.jpg,https://www.musinsa.com/app/styles/views/32096
235,시크,독보적인 자태,모델 : 배시윤,https://image.msscdn.net/images/style/list/l_3_2023031511211900000009948.jpg,https://www.musinsa.com/app/styles/views/32075
236,캐주얼,무심한 멋,모델 : 배시윤,https://image.msscdn.net/images/style/list/l_3_2023031511171400000061908.jpg,https://www.musinsa.com/app/styles/views/32074
237,걸리시,특별한 날,모델 : 배시윤,https://image.msscdn.net/images/style/list/l_3_2023031511145400000000921.jpg,https://www.musinsa.com/app/styles/views/32073
238,스트릿,쿨한 매치,모델 : 배시윤,https://image.msscdn.net/images/style/list/l_3_2023031511120900000083330.jpg,https://www.musinsa.com/app/styles/views/32072
239,캐주얼,꿀 조합 스타일링,모델 : 배시윤,https://image.msscdn.net/images/style/list/l_3_2023031511085500000046835.jpg,https://www.musinsa.com/app/styles/views/32071
240,로맨틱,트위드의 계절,모델 : 배시윤,https://image.msscdn.net/images/style/list/l_3_2023031511045200000058082.jpg,https://www.musinsa.com/app/styles/views/32070
241,캐주얼,남다른 아이템,모델 : 배시윤,https://image.msscdn.net/images/style/list/l_3_2023031511014300000024829.jpg,https://www.musinsa.com/app/styles/views/32069
242,캐주얼,따라 입고 싶어,모델 : 배시윤,https://image.msscdn.net/images/style/list/l_3_2023031510581700000095110.jpg,https://www.musinsa.com/app/styles/views/32068
243,스트릿,스타일리시해,모델 : 배시윤,https://image.msscdn.net/images/style/list/l_3_2023031510535100000076797.jpg,https://www.musinsa.com/app/styles/views/32067
244,걸리시,시선을 끄는,모델 : 배시윤,https://image.msscdn.net/images/style/list/l_3_2023031510510900000035030.jpg,https://www.musinsa.com/app/styles/views/32066
245,로맨틱,로맨틱 분위기,모델 : 배시윤,https://image.msscdn.net/images/style/list/l_3_2023031510483700000020010.jpg,https://www.musinsa.com/app/styles/views/32065
246,로맨틱,워너비 코디,모델 : 배시윤,https://image.msscdn.net/images/style/list/l_3_2023031510453300000041914.jpg,https://www.musinsa.com/app/styles/views/32064
247,캐주얼,데일리로 즐겨,모델 : 배시윤,https://image.msscdn.net/images/style/list/l_3_2023031510401900000078683.jpg,https://www.musinsa.com/app/styles/views/32063
248,레트로,유니크 무드,모델 : 배시윤,https://image.msscdn.net/images/style/list/l_3_2023031510372000000085138.jpg,https://www.musinsa.com/app/styles/views/32062
249,시크,블랙 시크 룩,모델 : 배시윤,https://image.msscdn.net/images/style/list/l_3_2023031510323200000078266.jpg,https://www.musinsa.com/app/styles/views/32061
250,걸리시,완벽한 컬러 매치,모델 : 진서아,https://image.msscdn.net/images/style/list/l_3_2023031513281000000019229.jpg,https://www.musinsa.com/app/styles/views/32095
251,캐주얼,꾸안꾸의 정석,모델 : 진서아,https://image.msscdn.net/images/style/list/l_3_2023031513254100000059512.jpg,https://www.musinsa.com/app/styles/views/32094
252,캐주얼,남다른 센스,모델 : 진서아,https://image.msscdn.net/images/style/list/l_3_2023031513234700000070418.jpg,https://www.musinsa.com/app/styles/views/32093
253,로맨틱,블루 러버,모델 : 진서아,https://image.msscdn.net/images/style/list/l_3_2023031513113300000083798.jpg,https://www.musinsa.com/app/styles/views/32088
254,캐주얼,독특한 디테일,모델 : 진서아,https://image.msscdn.net/images/style/list/l_3_2023031513205500000043145.jpg,https://www.musinsa.com/app/styles/views/32092
255,포멀,포멀 코디네이션,모델 : 진서아,https://image.msscdn.net/images/style/list/l_3_2023031513170900000069974.jpg,https://www.musinsa.com/app/styles/views/32091
256,걸리시,여친 룩으로 추천,모델 : 진서아,https://image.msscdn.net/images/style/list/l_3_2023031513152500000017671.jpg,https://www.musinsa.com/app/styles/views/32090
257,로맨틱,도회적 이미지,모델 : 진서아,https://image.msscdn.net/images/style/list/l_3_2023031513133500000052438.jpg,https://www.musinsa.com/app/styles/views/32089
258,로맨틱,트위드의 계절,모델 : 진서아,https://image.msscdn.net/images/style/list/l_3_2023031513094000000017568.jpg,https://www.musinsa.com/app/styles/views/32087
259,로맨틱,로맨틱 데이트,모델 : 진서아,https://image.msscdn.net/images/style/list/l_3_2023031513063300000098020.jpg,https://www.musinsa.com/app/styles/views/32086
